"1.","William Trubridge","https://athletes.aidainternational.org/Profile-749ff4c9-7676-43bc-b668-de6d5d66e550","(New Zealand)","102 m","102 m","102","0","2016-07-14","World Record Attempt - William Trubridge","https://events.aidainternational.org/EventResults-12"
"715.","Piotr Andrzejczyk","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b64","(Poland)","32 m","32 m","32","0","2012-07-26","Polish Freediving Championships","https://events.aidainternational.org/EventResults-1243"
"716.","Marwan Hariri","https://athletes.aidainternational.org/Profile-2104405d-5ce2-4b97-bf66-29d3a5322ad5","(Lebanon)","32 m","32 m","32","0","2012-10-20","TRIPLE DEPTH 2012","https://events.aidainternational.org/EventResults-357"
"717.","Paul Rollier","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000145f","(Ireland)","32 m","32 m","32","0","2014-06-12","Nice Abyss Contest 2014","https://events.aidainternational.org/EventResults-904"
"718.","Marinos Kartapanis","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001078","(Cyprus)","32 m","32 m","32","0","2014-10-22","1st Infinity Depth Games 2014","https://events.aidainternational.org/EventResults-1192"
"719.","Yuki Muto","https://athletes.aidainternational.org/Profile-71015f3e-51a1-4a61-80f6-93a0166f2ac9","(Japan)","32 m","32 m","32","0","2015-04-27","Suunto Vertical Blue 2015","https://events.aidainternational.org/EventResults-456"
"720.","Klaus Wirth Kristensen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000013a8","(Denmark)","32 m","32 m","32","0","2015-05-25","FreedivingWorld Competition","https://events.aidainternational.org/EventResults-1046"
"721.","Xiaoman Yang","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016fd","(China)","32 m","32 m","32","0","2016-05-02","Freedive Panglao Depth Challenge","https://events.aidainternational.org/EventResults-136"
"722.","Marcin Rutkowski","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001526","(Poland)","32 m","32 m","32","0","2017-08-19","The Crystal Water Competition | Zawody Krystalicznej Wody","https://events.aidainternational.org/EventResults-1924"
"723.","Adam Mustoe","https://athletes.aidainternational.org/Profile-e584d345-7cd7-4c83-a5d1-ab41731ed1f0","(United Kingdom)","32 m","32 m","32","0","2017-08-29","AIDA World Depth Championship 2017","https://events.aidainternational.org/EventResults-1955"
"724.","Ian Almasi","https://athletes.aidainternational.org/Profile-db2007f0-205d-4df7-89d4-4db6cbcfb3e0","(United States)","32 m","32 m","32","0","2017-09-23","the kaan lum freediving competition","https://events.aidainternational.org/EventResults-1959"
"725.","Olga Markina","https://athletes.aidainternational.org/Profile-4d1dba7f-3d44-4e0f-9492-7e7a4bcf4bea","(Russian Federation)","32 m","32 m","32","0","2018-05-21","Open Russian National  Depth Championship 2018","https://events.aidainternational.org/EventResults-2113"
"726.","Bryan Bailey","https://athletes.aidainternational.org/Profile-e553fc16-f2f1-431b-a01d-bf753cf03b0f","(New Zealand)","32 m","32 m","32","0","2019-03-14","Freediving NZ Depth Nationals 2019","https://events.aidainternational.org/EventResults-2373"
"727.","Manon Ko","https://athletes.aidainternational.org/Profile-1cc5e406-b884-4112-9aed-ad06c5876bf3","(Hong Kong)","32 m","32 m","32","0","2019-06-11","Asian Freediving Cup 2019","https://events.aidainternational.org/EventResults-2297"
"728.","Alexandre  Poirier","https://athletes.aidainternational.org/Profile-dcc6e599-8a34-4822-b32b-c7f650db4ca6","(France)","32 m","32 m","32","0","2019-06-11","Asian Freediving Cup 2019","https://events.aidainternational.org/EventResults-2297"
"729.","Muhammad Firdaus Bin Mohd Khair","https://athletes.aidainternational.org/Profile-ae7a4444-33c3-4ae4-9fb1-cd29945830f6","(Singapore)","32 m","32 m","32","0","2019-09-18","AIDA Apnea Association of Singapore  Depth Competition Bali 2019","https://events.aidainternational.org/EventResults-2492"
"730.","Danniela Benitez Zavala","https://athletes.aidainternational.org/Profile-dc1b500d-1e99-4bdc-969a-63cb7738cbbe","(Mexico)","32 m","32 m","32","0","2019-09-27","AIDA Azul freediving challenge","https://events.aidainternational.org/EventResults-2553"
"731.","Syria Rosales","https://athletes.aidainternational.org/Profile-a2d474d0-3044-4f8b-ae9b-440b7a2290c6","(Mexico)","32 m","32 m","32","0","2019-09-27","AIDA Azul freediving challenge","https://events.aidainternational.org/EventResults-2553"
"732.","Jens Berger","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000004","(Germany)","32 m","0 m","32","0","2009-05-23","1st Hemmoor No-Fins only","https://events.aidainternational.org/EventResults-1446"
"733.","Cristina Kümmel","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008a0","(Denmark)","38 m","44 m","31","7","2009-12-03","5th AIDA Individual World Championship 2009","https://events.aidainternational.org/EventResults-1554"
"734.","Miha Pribosic","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000004b7","(Slovenia)","41 m","41 m","31","10","2006-08-19","Nordic Deep 2006","https://events.aidainternational.org/EventResults-377"
"735.","Ninna Kofod","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c53","(Denmark)","35 m","38 m","31","4","2011-09-15","AIDA Individual Depth World Championship 2011","https://events.aidainternational.org/EventResults-917"
"736.","Damian Hector","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001a79","(Australia)","34 m","36 m","31","3","2018-10-22","AFA Depth Nationals 2018","https://events.aidainternational.org/EventResults-2229"
"737.","Fred Stone","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005a6","(United Kingdom)","31 m","31 m","31","0","2005-11-05","Triple Depth - Freedive Dahab","https://events.aidainternational.org/EventResults-946"
"738.","Tomoko Yamanouchi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000001ab","(Japan)","31 m","31 m","31","0","2007-10-27","4th AIDA Individual World Championship","https://events.aidainternational.org/EventResults-955"
"739.","Kevin Busscher","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000037c","(United States)","31 m","31 m","31","0","2010-04-22","Freedive Paradise 2010","https://events.aidainternational.org/EventResults-430"
"740.","Aurora Padilla","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000afc","(Mexico)","31 m","31 m","31","0","2010-06-29","AIDA Mexico Xibalba 2010","https://events.aidainternational.org/EventResults-1214"
"741.","Jaakko Partanen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000735","(Finland)","31 m","31 m","31","0","2010-08-01","Asikkala Depth Challenge 2010","https://events.aidainternational.org/EventResults-512"
"742.","Trevor Hutton","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000174d","(South Africa)","31 m","31 m","31","0","2011-06-23","Triple Depth 2011","https://events.aidainternational.org/EventResults-980"
"743.","Denis Sokolov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d4b","(Russian Federation)","31 m","31 m","31","0","2011-06-23","Triple Depth 2011","https://events.aidainternational.org/EventResults-980"
"744.","Elena Samokhvalova","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d57","(Russian Federation)","31 m","31 m","31","0","2013-04-25","Russian National Open","https://events.aidainternational.org/EventResults-1019"
"745.","Paul Mckeown","https://athletes.aidainternational.org/Profile-8026a440-ca79-4afb-8ef7-87e96a4a87e4","(Ireland)","31 m","31 m","31","0","2014-03-21","Dive Wellington/Beuchat New Zealand Freediving National Depth Championships","https://events.aidainternational.org/EventResults-720"
"746.","Vernon Scholey","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000012c7","(Ireland)","31 m","31 m","31","0","2014-05-11","Deja Blue V","https://events.aidainternational.org/EventResults-1516"
"747.","Vladimir Boyko","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000142d","(Russian Federation)","31 m","31 m","31","0","2014-05-15","Russian National","https://events.aidainternational.org/EventResults-1032"
"748.","Arkadiusz Skobel","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b5d","(Poland)","31 m","31 m","31","0","2014-08-02","IX Indywidualne Mistrzostwa Polski","https://events.aidainternational.org/EventResults-1250"
"749.","Julien Deruffe","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000103e","(France)","31 m","31 m","31","0","2015-10-18","AIDA CYPRUS DEPTH GAMES 2015","https://events.aidainternational.org/EventResults-1848"
"750.","Jack Hamilton","https://athletes.aidainternational.org/Profile-a7cd50bf-0a62-4319-946b-c8c41556a704","(New Zealand)","31 m","31 m","31","0","2018-03-17","Freediving New Zealand Depth Nationals 2018","https://events.aidainternational.org/EventResults-2084"
"751.","Diana García Benito","https://athletes.aidainternational.org/Profile-34d10657-15e6-4039-b8c0-530364cefafb","(Spain)","31 m","31 m","31","0","2018-03-31","Apnea Bali Mini Comp","https://events.aidainternational.org/EventResults-2061"
"752.","Rafael Quinn","https://athletes.aidainternational.org/Profile-822b3870-59da-42ca-9a89-d33c7d4b8fdf","(Panama)","31 m","31 m","31","0","2018-05-19","Caribbean Cup 2018","https://events.aidainternational.org/EventResults-2119"
"753.","Sangho Moon","https://athletes.aidainternational.org/Profile-9fa54af1-54f4-4b67-8080-21a6019dc29d","(Republic of Korea)","31 m","31 m","31","0","2018-06-10","Asian Freediving Cup 2018","https://events.aidainternational.org/EventResults-2015"
"754.","Rosie Williams","https://athletes.aidainternational.org/Profile-f2e22eda-f064-429b-a9c1-86bf8c05c2aa","(United Kingdom)","31 m","31 m","31","0","2018-10-20","Infinity Depth Games 4   |  14-21 October 2018","https://events.aidainternational.org/EventResults-2103"
"755.","Ibrahim  Sunbul","https://athletes.aidainternational.org/Profile-0fedc4a8-f57d-4aa7-b6b5-d0089696498a","(Saudi Arabia)","31 m","31 m","31","0","2018-10-21","Kingdom Depth Competition 2018","https://events.aidainternational.org/EventResults-2238"
"756.","Federico Erroi","https://athletes.aidainternational.org/Profile-07bd58f8-bffb-4268-9aee-d64647e3b9cf","(United Arab Emirates)","31 m","31 m","31","0","2018-10-26","Fujairah Freediving Competition","https://events.aidainternational.org/EventResults-2217"
"757.","Zoya Golovnya","https://athletes.aidainternational.org/Profile-f2f8f86b-2595-4019-b4bc-0676ec264805","(Russian Federation)","31 m","31 m","31","0","2019-05-20","Russian Open depth Championship 2019","https://events.aidainternational.org/EventResults-2353"
"758.","Ruben Pacheco","https://athletes.aidainternational.org/Profile-1b166033-c751-437a-8459-e609807cb188","(Puerto Rico)","31 m","31 m","31","0","2019-09-29","AIDA Azul freediving challenge","https://events.aidainternational.org/EventResults-2553"
"759.","Adrian Kwiatkowski","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a1f","(Poland)","31 m","0 m","31","0","2010-08-01","VII Polish Freediving Championship 2010","https://events.aidainternational.org/EventResults-1234"
"760.","Karol Szaro","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a28","(Poland)","31 m","0 m","31","0","2010-08-01","VII Polish Freediving Championship 2010","https://events.aidainternational.org/EventResults-1234"
"761.","Arthur Voisin","https://athletes.aidainternational.org/Profile-72194626-0d0e-4442-8f4f-45e76f5c2c77","(France)","31 m","46 m","30","0","2017-07-20","Nice Abyss Contest 2017","https://events.aidainternational.org/EventResults-199"
"762.","Simon Elvmaker","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001119","(Sweden)","35 m","35 m","30","5","2013-02-09","Andaman Freediving Competition","https://events.aidainternational.org/EventResults-1352"
"763.","Steve Whyte","https://athletes.aidainternational.org/Profile-af207edc-495d-4a0e-b89c-a2648d189e9e","(Australia)","35 m","35 m","30","5","2016-11-14","Australian Depth National Freediving Championship 2016","https://events.aidainternational.org/EventResults-123"
"764.","Donya Amer","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001015","(Germany)","31 m","31 m","30","1","2013-11-09","Vertical Blue 2013","https://events.aidainternational.org/EventResults-1562"
"765.","Marcus Thompson","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000036b","(New Zealand)","30 m","30 m","30","0","2006-03-26","Deep Down Under 2006","https://events.aidainternational.org/EventResults-692"
"766.","Derick Arippol","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000006ad","(Brazil)","30 m","30 m","30","0","2006-04-15","1st PFI Invitational Competition","https://events.aidainternational.org/EventResults-1506"
"767.","Per Westin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005bb","(Sweden)","30 m","30 m","30","0","2006-06-04","Triple Depth 2006","https://events.aidainternational.org/EventResults-947"
"768.","Stavros Kostakos","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000048c","(Greece)","30 m","30 m","30","0","2006-07-09","AIDA Hellas Depth Event","https://events.aidainternational.org/EventResults-1459"
"769.","Tom Whittall","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a8f","(United Kingdom)","30 m","30 m","30","0","2008-02-08","Andaman AIDA Freediving Challenge 2008","https://events.aidainternational.org/EventResults-1346"
"770.","Trond Klimen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008de","(Norway)","30 m","30 m","30","0","2008-04-18","Bizzy blue hole 2008","https://events.aidainternational.org/EventResults-957"
"771.","David Sims","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000077c","(United States)","30 m","30 m","30","0","2008-04-21","Liquification 2008","https://events.aidainternational.org/EventResults-1508"
"772.","Jakov Kaštelan","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000007c4","(Croatia)","30 m","30 m","30","0","2008-06-10","Triple Depth 2008","https://events.aidainternational.org/EventResults-956"
"773.","Michael Alexander Cresswell","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000903","(United Kingdom)","30 m","30 m","30","0","2008-08-10","Deepwater Okinawa Cup 2008","https://events.aidainternational.org/EventResults-550"
"774.","Lars Graefe","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000009c4","(Germany)","30 m","30 m","30","0","2009-07-25","Canadian Depth Nationals 2009","https://events.aidainternational.org/EventResults-1091"
"775.","Fanny Ehrenberg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000dc8","(Sweden)","30 m","30 m","30","0","2009-08-13","Nordic Deep 2009","https://events.aidainternational.org/EventResults-390"
"776.","Ofir Sabag","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000009b8","(Israel)","30 m","30 m","30","0","2009-09-06","Triple Depth 2009","https://events.aidainternational.org/EventResults-963"
"777.","Itay Henigsberg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000009b7","(Israel)","30 m","30 m","30","0","2009-09-06","Triple Depth 2009","https://events.aidainternational.org/EventResults-963"
